instance,solver,result,PAR2_time
sat2020/hid-uns-enc-6-1-0-0-0-0-3251.cnf,glucose,unsat,308.682
sat2020/homer17.shuffled.cnf,glucose,unknown,10000
sat2020/iffyInterleavedModMult-8.smt2.cnf,glucose,unknown,10000
sat2020/jkkk-one-one-10-30-unsat.cnf,glucose,unsat,113.252
sat2020/lang23.cnf.gz.CP3-cnfmiter.cnf,glucose,unknown,10000
sat2020/lang28.cnf.gz.CP3-cnfmiter.cnf,glucose,unknown,10000
sat2020/logistics-unsat-logistics-rotate-11t5.sat05-1141.reshuffled-07.cnf,glucose,unsat,2102.98
sat2020/ls15-normalized.cnf.gz.CP3-cnfmiter.cnf,glucose,unsat,1618.7
sat2020/ls16-normalized.cnf.gz.CP3-cnfmiter.cnf,glucose,unsat,3082.73
sat2020/mm-2x3-8-8-sb.1.sat05-475.reshuffled-07.cnf,glucose,unsat,2714.91
sat2020/mod2c-rand3bip-sat-220-2.sat05-2489.reshuffled-07.cnf,glucose,sat,285.666
sat2020/mp1-9_49.cnf,glucose,sat,313.465
sat2020/mp1-blockpuzzle_5x10_s7_free4.cnf,glucose,unsat,131.515
sat2020/mp1-rubikcube312.cnf,glucose,unknown,10000
sat2020/mp1-squ_any_s09x07_c27_bail_UNS.cnf,glucose,unsat,1140.94
sat2020/mrpp_8x8#16_12.cnf,glucose,sat,4.91656
sat2020/mrpp_8x8#24_14.cnf,glucose,sat,230.159
sat2020/mulhs16.smt2.cnf,glucose,unknown,10000
sat2020/ncc_none_12477_5_3_3_0_0_435991723.cnf,glucose,unknown,10000
sat2020/ncc_none_12477_5_3_3_1_0_435991723.cnf,glucose,sat,4756.05
sat2020/ncc_none_21015_5_3_3_0_0_11.cnf,glucose,unknown,10000
sat2020/ncc_none_21015_5_3_3_1_0_11.cnf,glucose,unknown,10000
sat2020/ncc_none_2_17_4_3_0_0_435991723.cnf,glucose,unsat,2283.33
sat2020/ncc_none_2_18_8_3_1_0_435991723.cnf,glucose,sat,1407.57
sat2020/ncc_none_2_18_9_3_0_0_435991723.cnf,glucose,unsat,3014.76
sat2020/ncc_none_2_19_5_3_1_0_435991723.cnf,glucose,unknown,10000
sat2020/ncc_none_3001_7_3_3_1_31_435991723.cnf,glucose,sat,2494.09
sat2020/ncc_none_3047_7_3_3_1_0_1.cnf,glucose,sat,3191.21
sat2020/ncc_none_3_16_3_3_0_0_435991723.cnf,glucose,unsat,1646.78
sat2020/ncc_none_5047_6_3_3_0_0_41.cnf,glucose,unsat,3194.76
sat2020/ncc_none_5047_6_3_3_3_0_435991723.cnf,glucose,sat,2472.17
sat2020/ncc_none_7047_6_3_3_0_0_420.cnf,glucose,unknown,10000
sat2020/newpol29-4.cnf,glucose,unsat,4425.59
sat2020/newpol34-4.cnf,glucose,unknown,10000
sat2020/newpol36-4.cnf,glucose,unknown,10000
sat2020/newpol4-6.cnf,glucose,unknown,10000
sat2020/newpol6-6.cnf,glucose,unknown,10000
sat2020/newpol6-7.cnf,glucose,unknown,10000
sat2020/newpol6-8.cnf,glucose,unknown,10000
sat2020/newpol7-6.cnf,glucose,unknown,10000
sat2020/post-cbmc-aes-ee-r2.cnf,glucose,unsat,98.495
sat2020/preimage_80r_490m_160h_seed_150.cnf,glucose,unknown,10000
sat2020/preimage_80r_490m_160h_seed_6.cnf,glucose,unknown,10000
sat2020/preimage_80r_491m_160h_seed_391.cnf,glucose,sat,2311.41
sat2020/preimage_80r_491m_160h_seed_407.cnf,glucose,unknown,10000
sat2020/preimage_80r_491m_160h_seed_7.cnf,glucose,unknown,10000
sat2020/preimage_80r_491m_160h_seed_71.cnf,glucose,unknown,10000
sat2020/preimage_80r_492m_160h_seed_136.cnf,glucose,sat,3187.3
sat2020/preimage_80r_493m_160h_seed_249.cnf,glucose,sat,2434.55
sat2020/preimage_80r_493m_160h_seed_457.cnf,glucose,sat,722.127
sat2020/preimage_80r_494m_160h_seed_378.cnf,glucose,sat,1055.56
sat2020/preimage_80r_495m_160h_seed_379.cnf,glucose,sat,1224.21
sat2020/prime2209-84.cnf,glucose,sat,1.07552
sat2020/problem_19.smt2.cnf,glucose,unsat,653.169
sat2020/problem_21.smt2.cnf,glucose,unknown,10000
sat2020/problem_23.smt2.cnf,glucose,unsat,1368.6
sat2020/ps_200_300_70.cnf,glucose,unsat,210.744
sat2020/ps_200_301_70.cnf,glucose,unsat,414.842
sat2020/ps_200_305_70.cnf,glucose,unsat,1252.64
sat2020/ps_200_306_70.cnf,glucose,unknown,10000
sat2020/ps_200_316_70.cnf,glucose,unsat,165.851
sat2020/ps_200_317_70.cnf,glucose,unsat,213.424
sat2020/ps_200_323_70.cnf,glucose,unsat,1175.45
sat2020/ps_300_301_30.cnf,glucose,sat,1197.61
sat2020/ps_300_311_20.cnf,glucose,sat,1374.46
sat2020/ps_300_312_20.cnf,glucose,sat,367.871
sat2020/ps_300_314_20.cnf,glucose,sat,1121.46
sat2020/ps_300_322_20.cnf,glucose,sat,1164.86
sat2020/rbcl_xits_08_UNSAT.cnf,glucose,unsat,1700.66
sat2020/rbsat-v2400c266431gyes6.cnf,glucose,unknown,10000
sat2020/rbsat-v2400c266431gyes7.cnf,glucose,unknown,10000
sat2020/rbsat-v2640c305320g4.cnf,glucose,unknown,10000
sat2020/rbsat-v2640c305320gyes10.cnf,glucose,unknown,10000
sat2020/rbsat-v760c43649g8.cnf,glucose,unknown,10000
sat2020/rook-42-0-1.cnf,glucose,unsat,448.369
sat2020/rphp4_090_shuffled.cnf,glucose,unsat,3848.29
sat2020/schup-l2s-bc56s-1-k391.cnf,glucose,unsat,618.801
sat2020/schur-triples-7-60.cnf,glucose,sat,554.563
sat2020/schur-triples-7-90.cnf,glucose,unknown,10000
sat2020/sgen4-unsat-89-1.cnf,glucose,unsat,293.276
sat2020/sgp_5-6-8.sat05-2669.reshuffled-07.cnf,glucose,sat,4486.5
sat2020/simon-mixed-s02bis-05.cnf,glucose,unsat,126.313
sat2020/simon03:sat02bis:k2fix_gr_2pinvar_w8.used-as.sat04-349.cnf,glucose,unsat,11.0008
sat2020/size_4_4_4_i4096_r8.cnf,glucose,unsat,1151.6
sat2020/size_4_5_5_i000_w31_r9.cnf,glucose,unknown,10000
sat2020/size_4_5_5_i003_w31_r9.cnf,glucose,unknown,10000
sat2020/size_4_5_5_i028_w31_r9.cnf,glucose,unknown,10000
sat2020/size_4_5_5_i031_w31_r9.cnf,glucose,unknown,10000
sat2020/size_4_5_5_i032_w31_r9.cnf,glucose,unknown,10000
sat2020/size_4_5_5_i035_w31_r9.cnf,glucose,unknown,10000
sat2020/size_4_5_5_i037_w31_r9.cnf,glucose,unknown,10000
sat2020/size_5_5_5_i003_r12.cnf,glucose,unknown,10000
sat2020/size_5_5_5_i019_r12.cnf,glucose,unknown,10000
sat2020/size_5_5_5_i041_r12.cnf,glucose,unknown,10000
sat2020/size_5_5_5_i053_r12.cnf,glucose,unknown,10000
sat2020/size_5_5_5_i058_r12.cnf,glucose,sat,1335.99
sat2020/size_5_5_5_i059_r12.cnf,glucose,unknown,10000
sat2020/size_5_5_5_i092_r12.cnf,glucose,sat,924.155
sat2020/size_5_5_5_i131_r12.cnf,glucose,sat,1856.19
sat2020/size_5_5_5_i235_r12.cnf,glucose,unknown,10000
sat2020/size_5_5_5_i260_r12.cnf,glucose,unknown,10000
sat2020/sqrt_ineq_3.c.cnf,glucose,sat,2.80708
sat2020/ssAES_4-4-4_round_7-10_faultAt_7_fault_injections_2_seed_1564286498.cnf,glucose,unknown,10000
sat2020/ssAES_4-4-8_round_7-10_faultAt_8_fault_injections_2_seed_1579630418.cnf,glucose,unknown,10000
sat2020/ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_1579630418.cnf,glucose,unknown,10000
sat2020/ssAES_4-4-8_round_8-10_faultAt_8_fault_injections_2_seed_31944661.cnf,glucose,unknown,10000
sat2020/ssp-0.046166496845693274.cnf,glucose,unknown,10000
sat2020/ssp-0.497665446947731.cnf,glucose,sat,94.3185
sat2020/stable-300-0.1-20-98765432130020.cnf,glucose,sat,47.0111
sat2020/sted1_0x0-649.cnf,glucose,unknown,10000
sat2020/sted1_0x0_n438-636.cnf,glucose,sat,4347.91
sat2020/sted2_0x0_n219-342.cnf,glucose,sat,2367.07
sat2020/sted3_0x1e3-147.cnf,glucose,sat,2775.7
sat2020/sted4_0x1e3-124.cnf,glucose,sat,965.968
sat2020/sted5_0x0-157.cnf,glucose,sat,4549.68
sat2020/sted6_0x0-135.cnf,glucose,unknown,10000
sat2020/sv-comp19_prop-reachsafety.newton_2_2_true-unreach-call_true-termination.i-witness.cnf,glucose,unsat,52.7824
sat2020/sv-comp19_prop-reachsafety.queue_longer_false-unreach-call.i-witness.cnf,glucose,sat,186.543
sat2020/traffic_kkb_unknown.cnf,glucose,unsat,124.18
sat2020/tseitingrid7x165_shuffled.cnf,glucose,unknown,10000
sat2020/tseitingrid7x185_shuffled.cnf,glucose,unknown,10000
sat2020/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf,glucose,unknown,10000
sat2020/uum12.smt2.cnf,glucose,unknown,10000
sat2020/velev-dlx-uns-1.0-05.cnf,glucose,unsat,266.685
sat2020/velev-pipe-uns-1.0-9.cnf,glucose,unsat,177.442
sat2020/vlsat2_15440_1409906.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_15960_1464039.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_16676_1598591.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_21114_2240429.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_24450_2770239.dimacs.cnf,glucose,sat,1145.97
sat2020/vlsat2_30195_3855554.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_30744_3925645.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_32480_4362044.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_34161_4607712.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_35929_5082743.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_37758_5364539.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_39552_5878762.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_40170_5970608.dimacs.cnf,glucose,unknown,10000
sat2020/vlsat2_57038_10572502.dimacs.cnf,glucose,unknown,10000
sat2020/w15.cnf,glucose,unsat,2652.22
sat2020/w16-5.cnf,glucose,unknown,10000
sat2020/w16-6a.cnf,glucose,unknown,10000
sat2020/w19-2.0.cnf,glucose,unknown,10000
sat2020/w19-20.0.cnf,glucose,unknown,10000
sat2020/w19-20.1.cnf,glucose,unknown,10000
sat2020/w19-49.0.cnf,glucose,unsat,1351.24
sat2020/w19-5.1.cnf,glucose,unsat,1852.2
sat2020/w19-8.0.cnf,glucose,unsat,3306.07
sat2017/g2-ACG-15-10p1.cnf,glucose+rx,sat,435.186
sat2017/g2-ACG-20-10p1.cnf,glucose+rx,sat,1465.06
sat2017/g2-ACG-20-5p1.cnf,glucose+rx,sat,409.192
sat2017/g2-Sz512_15128_1.smt2-cvc4.cnf,glucose+rx,sat,1025.87
sat2017/g2-T1.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T100.2.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T101.2.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T102.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T103.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T104.1.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T105.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T106.2.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T108.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T109.2.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T110.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T112.1.0.cnf,glucose+rx,unsat,4086.13
sat2017/g2-T118.2.1.cnf,glucose+rx,unsat,3730.5
sat2017/g2-T122.1.0.cnf,glucose+rx,unsat,1448.61
sat2017/g2-T124.2.0.cnf,glucose+rx,unsat,2041.17
sat2017/g2-T124.2.1.cnf,glucose+rx,unsat,3570.5
sat2017/g2-T133.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T135.1.1.cnf,glucose+rx,unsat,874.147
sat2017/g2-T141.1.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T154.1.0.cnf,glucose+rx,unsat,537.929
sat2017/g2-T155.1.0.cnf,glucose+rx,unsat,19.9571
sat2017/g2-T169.1.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T169.2.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T49.2.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T50.2.0.cnf,glucose+rx,unknown,10000
sat2017/g2-T55.2.0.cnf,glucose+rx,unsat,130.283
sat2017/g2-T58.2.0.cnf,glucose+rx,unsat,275.457
sat2017/g2-T65.2.0.cnf,glucose+rx,unsat,540.218
sat2017/g2-T65.2.1.cnf,glucose+rx,unsat,2957.49
sat2017/g2-T75.2.0.cnf,glucose+rx,unsat,273.843
sat2017/g2-T81.2.1.cnf,glucose+rx,unsat,2368.33
sat2017/g2-T83.2.1.cnf,glucose+rx,unsat,2109.0
sat2017/g2-T85.2.1.cnf,glucose+rx,unsat,1577.32
sat2017/g2-T88.2.1.cnf,glucose+rx,unsat,1021.26
sat2017/g2-T89.2.1.cnf,glucose+rx,unsat,1263.69
sat2017/g2-T93.2.1.cnf,glucose+rx,unsat,1796.76
sat2017/g2-T96.1.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T97.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-T99.2.0.cnf,glucose+rx,unsat,20.5102
sat2017/g2-T99.2.1.cnf,glucose+rx,unknown,10000
sat2017/g2-UCG-15-10p1.cnf,glucose+rx,sat,435.765
sat2017/g2-UCG-20-10p1.cnf,glucose+rx,sat,1493.34
sat2017/g2-UCG-20-5p1.cnf,glucose+rx,sat,286.625
sat2017/g2-UR-20-10p1.cnf,glucose+rx,sat,4523.79
sat2017/g2-UR-20-5p1.cnf,glucose+rx,sat,465.872
sat2017/g2-UTI-20-10p1.cnf,glucose+rx,sat,911.175
sat2017/g2-UTI-20-5p1.cnf,glucose+rx,sat,409.867
sat2017/g2-ak128astepbg1btisc.cnf,glucose+rx,sat,7.5562
sat2017/g2-ak128astepbg2asisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128astepbg2msaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128astepbg2msisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128astepmodasaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128astepmodbtisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128boothbg1btisc.cnf,glucose+rx,sat,7.45704
sat2017/g2-ak128boothbg2asisc.cnf,glucose+rx,sat,1048.45
sat2017/g2-ak128boothbg2msaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128boothbg2msisc.cnf,glucose+rx,sat,4390.6
sat2017/g2-ak128boothboothisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128boothdiagoaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128boothmodasaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128diagobg1btaig.cnf,glucose+rx,sat,12.3602
sat2017/g2-ak128diagobg2asaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128diagodiagoisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128modasbg1msisc.cnf,glucose+rx,sat,5.99216
sat2017/g2-ak128modasbg1sbisc.cnf,glucose+rx,sat,5.91544
sat2017/g2-ak128modasmodasisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128modbtbg1asaig.cnf,glucose+rx,sat,15.7885
sat2017/g2-ak128modbtbg1asisc.cnf,glucose+rx,sat,4.32777
sat2017/g2-ak128modbtbg1btaig.cnf,glucose+rx,sat,12.9024
sat2017/g2-ak128modbtbg2msisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128modbtsimpbaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128paralbg1sbisc.cnf,glucose+rx,sat,4.82015
sat2017/g2-ak128paralbg2asaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128paralparalisc.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128paralsimpbaig.cnf,glucose+rx,unknown,10000
sat2017/g2-ak128simpbbg1sbisc.cnf,glucose+rx,sat,5.56284
sat2017/g2-ak128simpbbg2asaig.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-22-s100.cnf,glucose+rx,sat,2110.94
sat2017/g2-gss-24-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-26-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-28-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-30-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-32-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-34-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-36-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-38-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-gss-40-s100.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-6s105-k35.cnf,glucose+rx,unsat,1470.08
sat2017/g2-hwmcc15deep-6s161-k17.cnf,glucose+rx,unsat,3236.65
sat2017/g2-hwmcc15deep-6s161-k18.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-6s179-k17.cnf,glucose+rx,unsat,949.566
sat2017/g2-hwmcc15deep-6s188-k44.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-6s188-k46.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-6s33-k33.cnf,glucose+rx,unsat,507.129
sat2017/g2-hwmcc15deep-6s33-k34.cnf,glucose+rx,unsat,816.493
sat2017/g2-hwmcc15deep-6s340rb63-k16.cnf,glucose+rx,unsat,39.0426
sat2017/g2-hwmcc15deep-6s340rb63-k22.cnf,glucose+rx,unsat,664.123
sat2017/g2-hwmcc15deep-6s341r-k16.cnf,glucose+rx,unsat,195.112
sat2017/g2-hwmcc15deep-6s341r-k19.cnf,glucose+rx,unsat,597.512
sat2017/g2-hwmcc15deep-6s366r-k72.cnf,glucose+rx,unsat,998.752
sat2017/g2-hwmcc15deep-6s399b02-k02.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-6s399b03-k02.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-6s44-k38.cnf,glucose+rx,unsat,645.943
sat2017/g2-hwmcc15deep-6s44-k40.cnf,glucose+rx,unsat,1114.77
sat2017/g2-hwmcc15deep-6s516r-k17.cnf,glucose+rx,unsat,1486.04
sat2017/g2-hwmcc15deep-6s516r-k18.cnf,glucose+rx,unsat,3599.4
sat2017/g2-hwmcc15deep-beembkry8b1-k45.cnf,glucose+rx,unsat,1122.54
sat2017/g2-hwmcc15deep-beemcmbrdg7f2-k32.cnf,glucose+rx,unsat,2258.75
sat2017/g2-hwmcc15deep-beemfwt4b1-k48.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-beemhanoi4b1-k32.cnf,glucose+rx,unsat,4328.24
sat2017/g2-hwmcc15deep-beemhanoi4b1-k37.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-beemlifts3b1-k29.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-beemloyd3b1-k31.cnf,glucose+rx,unsat,1883.04
sat2017/g2-hwmcc15deep-bob12s02-k16.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-bob12s02-k17.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-bobpcihm-k30.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-bobpcihm-k31.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-bobpcihm-k32.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-bobpcihm-k33.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-intel032-k84.cnf,glucose+rx,unsat,1366.45
sat2017/g2-hwmcc15deep-intel065-k11.cnf,glucose+rx,unsat,876.497
sat2017/g2-hwmcc15deep-intel066-k10.cnf,glucose+rx,unsat,534.325
sat2017/g2-hwmcc15deep-oski15a10b06s-k24.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-oski15a10b08s-k23.cnf,glucose+rx,unsat,4514.5
sat2017/g2-hwmcc15deep-oski15a10b10s-k20.cnf,glucose+rx,unsat,2463.44
sat2017/g2-hwmcc15deep-oski15a10b10s-k22.cnf,glucose+rx,unknown,10000
sat2017/g2-hwmcc15deep-oski15a14b04s-k16.cnf,glucose+rx,unsat,2483.32
sat2017/g2-hwmcc15deep-oski15a14b30s-k24.cnf,glucose+rx,unsat,2078.77
sat2017/g2-mizh-md5-47-3.cnf,glucose+rx,sat,407.128
sat2017/g2-mizh-md5-47-5.cnf,glucose+rx,unknown,10000
sat2017/g2-mizh-md5-48-2.cnf,glucose+rx,unknown,10000
sat2017/g2-mizh-md5-48-5.cnf,glucose+rx,sat,379.593
sat2017/g2-modgen-n200-m90860q08c40-13698.cnf,glucose+rx,sat,2325.8
sat2017/g2-modgen-n200-m90860q08c40-16823.cnf,glucose+rx,sat,2387.43
sat2017/g2-modgen-n200-m90860q08c40-29667.cnf,glucose+rx,sat,116.002
sat2017/g2-modgen-n200-m90860q08c40-3230.cnf,glucose+rx,sat,107.893
sat2017/g2-modgen-n200-m90860q08c40-6967.cnf,glucose+rx,sat,1114.6
sat2017/g2-mult1.c.50.smt2-cvc4.cnf,glucose+rx,sat,62.1135
sat2017/g2-newton.8.3.i.smt2-cvc4.cnf,glucose+rx,sat,19.6544
sat2017/g2-slp-synthesis-aes-top24.cnf,glucose+rx,unknown,10000
sat2017/g2-slp-synthesis-aes-top25.cnf,glucose+rx,unknown,10000
sat2017/g2-slp-synthesis-aes-top26.cnf,glucose+rx,unknown,10000
sat2017/g2-slp-synthesis-aes-top28.cnf,glucose+rx,unknown,10000
sat2017/g2-slp-synthesis-aes-top29.cnf,glucose+rx,unknown,10000
sat2017/g2-slp-synthesis-aes-top30.cnf,glucose+rx,unknown,10000
sat2017/g2-test_v5_r10_vr10_c1_s21502.smt2-cvc4.cnf,glucose+rx,unsat,288.844
sat2017/g2-test_v7_r7_vr5_c1_s14675.smt2-cvc4.cnf,glucose+rx,sat,121.684
sat2017/mp1-21.0.cnf,glucose+rx,sat,94.0254
sat2017/mp1-21.1.cnf,glucose+rx,sat,55.9276
sat2017/mp1-21.2.cnf,glucose+rx,sat,22.5275
sat2017/mp1-21.3.cnf,glucose+rx,sat,42.0555
sat2017/mp1-21.4.cnf,glucose+rx,sat,139.491
sat2017/mp1-21.5.cnf,glucose+rx,sat,27.8111
sat2017/mp1-21.6.cnf,glucose+rx,sat,17.6157
sat2017/mp1-21.7.cnf,glucose+rx,sat,36.9417
sat2017/mp1-21.8.cnf,glucose+rx,sat,144.03
sat2017/mp1-21.9.cnf,glucose+rx,sat,25.6052
sat2017/mp1-22.0.cnf,glucose+rx,unknown,10000
sat2017/mp1-22.1.cnf,glucose+rx,unknown,10000
sat2017/mp1-22.2.cnf,glucose+rx,unknown,10000
sat2017/mp1-22.3.cnf,glucose+rx,sat,278.928
sat2017/mp1-22.4.cnf,glucose+rx,unknown,10000
sat2017/mp1-22.5.cnf,glucose+rx,sat,2656.31
sat2017/mp1-22.6.cnf,glucose+rx,unknown,10000
sat2017/mp1-22.7.cnf,glucose+rx,sat,3547.65
sat2017/mp1-22.8.cnf,glucose+rx,unknown,10000
sat2017/mp1-22.9.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.0.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.1.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.2.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.3.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.4.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.5.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.6.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.7.cnf,glucose+rx,unknown,10000
sat2017/mp1-23.8.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.0.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.1.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.2.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.3.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.4.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.5.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.6.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.7.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.8.cnf,glucose+rx,unknown,10000
sat2017/mp1-24.9.cnf,glucose+rx,unknown,10000
sat2017/mp1-9_1.cnf,glucose+rx,sat,336.883
sat2017/mp1-9_11.cnf,glucose+rx,sat,1.21551
sat2017/mp1-9_12.cnf,glucose+rx,sat,2496.53
sat2017/mp1-9_14.cnf,glucose+rx,sat,1460.73
sat2017/mp1-9_19.cnf,glucose+rx,sat,2881.45
sat2017/mp1-9_21.cnf,glucose+rx,unknown,10000
sat2017/mp1-9_22.cnf,glucose+rx,unknown,10000
sat2017/mp1-9_24.cnf,glucose+rx,sat,373.511
sat2017/mp1-9_25.cnf,glucose+rx,unknown,10000
sat2017/mp1-9_27.cnf,glucose+rx,sat,164.347
sat2017/mp1-9_29.cnf,glucose+rx,sat,505.348
sat2017/mp1-9_3.cnf,glucose+rx,sat,69.9773
sat2017/mp1-9_31.cnf,glucose+rx,sat,343.214
sat2017/mp1-9_34.cnf,glucose+rx,sat,464.947
sat2017/mp1-9_38.cnf,glucose+rx,sat,186.898
sat2017/mp1-9_4.cnf,glucose+rx,unknown,10000
sat2017/mp1-9_44.cnf,glucose+rx,sat,2263.11
sat2017/mp1-9_49.cnf,glucose+rx,sat,916.524
sat2017/mp1-9_50.cnf,glucose+rx,sat,724.104
sat2017/mp1-9_9.cnf,glucose+rx,sat,286.574
sat2017/mp1-Nb5T06.cnf,glucose+rx,unsat,34.2932
sat2017/mp1-Nb5T07.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb5T14.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb5T15.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb5T16.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb6T06.cnf,glucose+rx,unsat,23.7213
sat2017/mp1-Nb6T07.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb6T25.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb6T27.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb6T28.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb6T29.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb6T30.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb7T07.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb7T08.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb7T42.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb7T43.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb7T44.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb7T45.cnf,glucose+rx,unknown,10000
sat2017/mp1-Nb7T46.cnf,glucose+rx,unknown,10000
sat2017/mp1-blockpuzzle_5x10_s2_free5.cnf,glucose+rx,unsat,330.761
sat2017/mp1-blockpuzzle_5x10_s3_free4.cnf,glucose+rx,unsat,1611.35
